id;username;tweetID;content;likeCount;retweetCount;quoteCount;replyCount;label;weighted_sentiment;pos_sentiword;neg_sentiword;len;pos_inset;neg_inset;normalized;len_normalized;n_keywords;tag_owi;tag_prab;tag_overall
730;kusumadinda247;1130469457510277120;"Anggota Bawaslu Ratna Pettalolo : Bawaslu tengah memeriksa kelengkapan dokumen dr laporan BPN Prabowo-Sandi terkait pelanggaran administrasi TSM (terstruktur, sistematis, masif). “Terstruktur artinya melibatkan penyelenggara Pemilu, Pemerintahan &amp; ASN,” jelasnya. #AIMAN @KompasTV https://t.co/nQIFQFUFp8";1;2;1;1;0.0;0.0;1.375;1.5;14;5;-22;anggota bawaslu ratna pettalolo bawaslu memeriksa kelengkapan dokumen laporan bpn prabowo sandi terkait pelanggaran administrasi tsm terstruktur sistematis masif terstruktur arti melibatkan penyelenggara pemilu pemerintahan asn httpurl;235;8;4.0;4.0;2.0
731;mzwidodo;1123569347547385856;"@MahaD3w4 Masyarakat Sumatera pinginnya di Sumatera. Masyarakat Kalimantan pinginnya di Kalimantan.
Masyarakat Sulawesi pinginnya di Sulawesi.
Masyarakat NTT pinginnya di NTT.
Masyarakat Papua pinginnya di Papua. 
Masyarakat Maluku pinginnya di Maluku.

Gimana coba mutusinnya ?";1;0;0;0;-1.0;-0.5;0.0;0.0;15;6;-9;masyarakat sumatera pinginnya sumatera masyarakat kalimantan pinginnya kalimantan masyarakat sulawesi pinginnya sulawesi masyarakat ntt pinginnya ntt masyarakat papua pinginnya papua masyarakat malu ku pinginnya malu ku coba mutusinnya;235;8;4.0;4.0;1.0
732;ambuwinni;1131380860085628928;@7NewsAustralia @KingPurwa Most Indonesia people didn’t want Jokowi to be  president for the second time. Ballots showed that Prabowo won the election. Prabowo and his team has lots of evidence but rejected by KPU and Bawaslu. The winning of Jokowi was announce at dawn when most people still sleeping.;7;2;0;0;-1.0;-5.5;0.25;0.375;4;1;0;indonesia people didn t want jokowi to be president for second time ballots showed that prabowo won election prabowo his team has lots of evidence but rejected by kpu bawaslu winning of jokowi was announce at dawn when people sleeping;234;8;4.0;4.0;1.0
733;kpustb;1044111692194447367;"KPU Kabupaten Situbondo pada tanggal 23 September 2018 menghadiri kegiatan ""Deklarasi Kampanye Damai"" dengan Tema Indonesia menolak Hoax,Politisasi SARA&amp;Politik Uang"" dlm Pemilihan Umum Tahun 2019 yang bertempat di Kantor KPU Provinsi Jawa Timur Jl.Raya Tenggilis No.1-3 Surabaya https://t.co/qQQQNhAzUG";1;1;0;0;0.0;0.0;0.125;0.375;17;3;-17;kpu kabupaten situbondo tanggal september menghadiri deklarasi kampanye damai tema indonesia menolak isu bohong politisasi saradanpolitik uang pemilihan bertempat kantor kpu provinsi jawa timur jl raya tenggilis nomor surabaya httpurl;234;8;4.0;4.0;2.0
734;A_Sae_F;1055724911124078592;"@Ferdinand_Haean Rezim 10 tahun berkuasa.
Korupsi centuy
Korupsi hambalang
Korupsi e-ktp
Korupsi import sapi
Ekononomi amburadul
Import tinggi
Export rendah
PLTU mangkrak
Hambalang mangkrak
Infrasturkur mangkrak
Laut natuna dikuasai cina
Freport dikuasai amerika.

Rezim siapa itu ?";15;2;1;3;-1.0;-9.5;0.5;0.5;12;8;-29;rezim berkuasa korupsi centuy korupsi hambalang korupsi e ktp korupsi import sapi ekononomi amburadul import export rendah pltu mangkrak hambalang mangkrak infrasturkur mangkrak laut natuna dikuasai cina freport dikuasai amerika rezim;234;8;4.0;4.0;1.0
735;SonoraFM92;1121334307916619776;Ketua BPN pasangan Prabowo Subianto-Sandiaga Uno, Djoko Santoso, dijadwalkan menggelar Rakor dgn seluruh jajaran Direktur BPN membahas tentang pelanggaran Pemilu 2019 yang diterima BPN yang akan digelar di Kantor BPN, Jalan Kertanegara, Jakarta Selatan, sore ini. #BeritaSONORA https://t.co/RIR6b5O9c7;10;2;0;1;0.0;0.0;0.75;1.25;13;8;-3;ketua bpn pasangan prabowo subianto sandiaga uno djoko santoso dijadwalkan menggelar rapat koordinasi jajaran direktur bpn membahas pelanggaran pemilu diterima bpn digelar kantor bpn jalan kertanegara jakarta selatan sore httpurl;229;8;4.0;4.0;2.0
736;dpcpdiptuban;1093194174818586626;"Jokowi-Ma'ruf Kantongi Dukungan dari Gerakan Alumni ITB dan UPN

Jakarta - Pasangan calon presiden-calon wakil presiden (capres-cawapres) nomor urut 01, Joko Widodo (Jokowi)-Ma'ruf Amin, kembali mengantongi dukungan demi mulusnya jalan memenangkan Pemilu… https://t.co/oLPYQI6ycZ https://t.co/ClhOruPvq8";3;1;0;0;0.0;0.0;0.125;0.25;16;26;-13;jokowi ruf kantongi dukungan gerakan alumni itb upn jakarta pasangan calon presiden calon wakil presiden capres cawapres nomor urut joko widodo jokowi ruf amin mengantongi dukungan mulus jalan memenangkan pemilu httpurl httpurl;227;8;4.0;4.0;2.0
737;bachrum_achmadi;1059679454635540480;Kurang ap dlu pongahnya kubu sbelah saat Pilgub DKI, mreka sngt yakin Ahok-Djarot menang. Ngaku pling Pancasila, Bhineka Tunggal Ika, NKRI hrg mati, nyatanya ? tai kucing 😅. Skrg prof Yusril pro Jokowi, ini hnya heboh sesaat, buat pro Prabowo woles aja bro..! ntar cebi ge er 😅;1;1;0;0;-1.0;-1.5;0.875;0.125;13;16;-20;pongah kubu sbelah pilgub dki sngt ahok djarot menang mengaku pling pancasila bhineka tunggal ika nkri harga mati nyata <makian> kucing prof yusril profesional jokowi heboh profesional prabowo woles saudara laki-laki cebi ge er;227;8;1.0;3.0;1.0
738;MolidSabala;1114913471915810816;"3 Kartu Sakti Bukti Kegagalan Selama ini
1. Kartu Sembako Murah bukti Jokowi Gagal Menekan Kenaikan Harga Bahan Pokok
2. KIP Kuliyah Bukti Mahalnya Biaya Pendidikan selama ini
3. Kartu Pra-Kerja sebagai Bukti Jokowi Gagal Menciptakan Lapangan Kerja.

#GreatCampaignOfPrabowo https://t.co/29T6BpDt8j";3;0;0;1;-1.0;-1.5;0.625;1.5;26;20;-37;kartu sakti bukti kegagalan kartu sembilan bahan pokok murah bukti jokowi gagal menekan kenaikan harga bahan pokok kip kuliyah bukti mahal biaya pendidikan kartu pra kerja bukti jokowi gagal menciptakan lapangan kerja httpurl;225;8;1.0;4.0;1.0
739;Bahrudin0;1117091724394844160;"Sandi :
TPS itu ""tusuk prabowo sandi""
Ingin bbm turun
Ingin listrik trn
Ingn beras murah
Ingn kebutuhn pokok murah
Ingn lapangan kerja
Ingin bpjs lbh baik
*TUSUK PRABOWO SANDI*
keren bro closing statementnya

Akirnya tertusuk sdh jantung prtahanan lawan

#17April2019PeoplePower";156;92;6;17;1.0;170.0;1.0;0.5;16;16;-22;sandi tps tusuk prabowo sandi bbm turun listrik trn ingn beras murah ingn kebutuhn pokok murah ingn lapangan kerja bpjs tusuk prabowo sandi keren saudara laki-laki closing statementnya akirnya tertusuk jantung prtahanan lawan;225;8;4.0;3.0;3.0
740;polresblora;1128484819623501829;"Yayasan Al Ausath Tolak Ajakan People Power

Ketua dewan syuro salah satu ormas Islam yayasan Al Ausath Kabupaten Blora, Jawa Tengah dr. Fathurrahman menentang seruan people power yang dikumandangkan oleh salah seorang Politisi senior mantan ketua MPR RI, Amien Rais. https://t.co/IvRLQKPwUP";3;2;0;0;0.0;0.0;0.375;0.5;16;8;-26;yayasan ausath tolak ajakan people power ketua dewan syuro salah ormas islam yayasan ausath kabupaten blora jawa fathurrahman menentang seruan people power dikumandangkan salah politisi senior ketua mpr ri amien rais httpurl;224;8;4.0;4.0;2.0
741;EPrioritas;1114121010851115008;"@PeriSyantik @VostokMerah @MohammadMakruf @LolaRahimy @intelimoet @Donihendarto @ramboisher @a99ung_Pr @Quvvatt @shafa1995 @saididu @Reiza_Patters @RinaldiMalimin @panca66 @lubis_mariska @zarazettirazr @ZAEffendy @arlex_wu Kerja Presiden itu Berat,Tdk Melulu Selfie,Gunting Pita &amp; Sindir Sana Sini.Presiden SBY &amp; Jajaran Kerja Pakai Mikir,Pertimbangan Sana Sini,Diskusi ama Pakar2 Top,Lalu Menghasilkan Prog2 yg Asli Pro Rakyat,Bukan Pro Cukong.Lha Jokowi Malah ""Klaim Sepihak"" Program2 tsb,Pdhl Dikemas https://t.co/g10YF7rF91";1;0;0;2;-1.0;-0.5;1.0;0.875;20;21;-14;kerja presiden melulu selfie gunting pita sindir presiden sby jajaran kerja pakai mikir pertimbangan diskusi pakar top menghasilkan prog asli profesional rakyat profesional cukong lha jokowi klaim program tsb dikemas httpurl;224;8;1.0;4.0;1.0
742;NurSyahbana9;1041666965746532352;"Ijtima'ulama (pro HTI) mendukung Prabowo-Sandiaga
https://t.co/5BUvafaqoH
Ittifaqul ulama (Anti HTI) mendukung Ir Jokowi-kiai Ma'ruf ( Nasionalis-Relegius)
https://t.co/axEdDkdbJh
Mayoritas ulama dan umat Islam anti HTI yg ingin mengganti sistem pemerintahan dan bernegara kita";15;8;0;0;-1.0;-15.5;0.0;0.125;15;16;-8;ijtima ulama profesional hti mendukung prabowo sandiaga httpurl ittifaqul ulama anti hti mendukung ir jokowi kiai ruf nasionalis relegius httpurl mayoritas ulama umat islam anti hti mengganti sistem pemerintahan bernegara;221;8;4.0;4.0;1.0
743;DPDPDIPJateng;1130837318409998336;"Megawati Soekarnoputri dan Try Sutrisno Ucapkan Selamat kpd Presiden Jokowi

Presiden Joko Widodo menerima kedatangan Presiden ke-5 Republik Indonesia Megawati Soekarnoputri dan Wakil Presiden ke-6 Republik Indonesia Try Sutrisno di Istana Merdeka.

#KandangBant3ng
#PDIPerjuangan https://t.co/IEMnThver9";16;2;0;1;0.0;0.0;0.0;0.0;12;20;0;megawati soekarnoputri try sutrisno ucapkan selamat presiden jokowi presiden joko widodo menerima kedatangan presiden republik indonesia megawati soekarnoputri wakil presiden republik indonesia try sutrisno istana httpurl;221;8;4.0;4.0;2.0
744;Dikancani;1047885306802794501;"@KompasTV Penjara berawal dari kebencian.
Koruptor benci miskin
Pembunuh benci perdamaian
Koalisi prabowo sandi benci jokowi.
Sarumpaet sebar hoax muka bonyok  dipukuli, lalu kabur dan pergi mau ke chile lewat turki. Sarumpaet melakukannya demi prabowo-sandi,dan rasakan kini dicyduk polisi";8;1;0;1;-1.0;-5.0;1.125;1.375;15;13;-35;penjara kebencian koruptor benci miskin pembunuh benci perdamaian koalisi prabowo sandi benci jokowi sarumpaet sebar isu bohong muka ayah ibu dipukuli kabur pergi chile turki sarumpaet prabowo sandi rasakan dicyduk polisi;221;8;4.0;1.0;1.0
745;JuniorPrangko;1069757326331019264;"@bangzul_1988 @Airin_NZ @erickthohir Garuda pancasila
Akulah pendukungmu
Patriot proklamasi
Sedia berkorban untukmu
Pancasila dasar negara
Rakyat adil makmur sentosa
Pribadi bangsaku
Ayo maju maju
Ayo maju maju
Ayo maju maju

Mana Pendukung
yg sedia berkorban
demi Pancasila Dasar Negara

#JanganSuriahkanIndonesia";1;0;0;1;-1.0;-0.5;0.0;1.5;27;37;-9;garuda pancasila pendukung patriot proklamasi sedia berkorban pancasila dasar negara rakyat adil makmur sentosa pribadi bangsa ku ayo maju maju ayo maju maju ayo maju maju pendukung sedia berkorban pancasila dasar negara;220;8;4.0;4.0;2.0
746;hnurwahid;1065584576326598656;"Selamat Petang juga. Prinsipnya belum ada perubahan. Sbgmn dinyatakan Ketua Gerindra Jakarta,M Taufik, sesuai janji Ketum Gerindra, Prabowo : Wakil Gubernur DKI unt PKS. Dan M Taufik mengamankn keputusan Prabowo itu.Clear&amp;clean kan. Kita cermati saja, bgmn janji ini ditepati. https://t.co/8wfj8NRSa2";59;7;1;24;0.0;0.0;0.5;0.5;12;13;0;selamat petang prinsip perubahan sbgmn dinyatakan ketua gerindra jakarta m taufik janji ketum gerindra prabowo wakil gubernur dki unt pks m taufik mengamankn keputusan prabowo cleardanclean cermati janji ditepati httpurl;220;8;4.0;4.0;2.0
747;fariji_lacak;1074204294952280064;"@Missi15424473 @Ferdinand_Haean Sbg Anak Bangsa yg SADAR ttg SIKON Pilpres saat ini,  tentu aku gak akan PILIH CAPRES yg didukung oleh:
HTI, FPI, FUI, PA212, GNPF. Mengaku Islam, mengaku Bela Islam/mengaku Bela Ulama.
Tp Hobbynya: mengKafirkan org, Fitnah, Adudomba, Serang Presiden/Jokowi, Demo &amp; teriak2 Takber";1;0;1;0;-1.0;-0.5;1.25;0.75;17;16;-25;anak bangsa sadar situasi dan kondisi pilpres pilih capres didukung hti fpi fui pa gnpf mengaku islam mengaku bela islam mengaku bela ulama hobbynya mengkafirkan fitnah adudomba serang presiden jokowi demo teriak takber;219;8;4.0;4.0;1.0
748;fariji_lacak;1074137351935291392;"Sbg Anak Bangsa yg SADAR ttg SIKON Pilpres saat ini,  tentu aku gak akan PILIH CAPRES yg didukung oleh:
HTI, FPI, FUI, PA212, GNPF. Mengaku Islam, mengaku Bela Islam/mengaku Bela Ulama.
Tp Hobbynya: mengKafirkan org, Fitnah, Adudomba, Serang Presiden/Jokowi, Demo &amp; teriak2 Takber";7;5;0;2;-1.0;-8.5;1.25;0.75;17;16;-25;anak bangsa sadar situasi dan kondisi pilpres pilih capres didukung hti fpi fui pa gnpf mengaku islam mengaku bela islam mengaku bela ulama hobbynya mengkafirkan fitnah adudomba serang presiden jokowi demo teriak takber;219;8;1.0;4.0;1.0
749;didienAZHAR;1113696634171301890;Didukung oleh parpol besar, birokrasi pemerintah, aparat  intelijen, pengerahan anggota kepolisian sampai tingkat Polsek, penyebaran Bansos, dan CSR BUMN besar-besaran, media dikooptasi, para ulama dibungkam, lawan politik dikriminalisasi, modal besar, kampanye yg sangat masif...;1;1;0;0;-1.0;-1.5;0.0;0.125;14;11;-18;didukung partai politik birokrasi pemerintah aparat intelijen pengerahan anggota kepolisian polsek penyebaran bansos csr bumn besaran media dikooptasi ulama dibungkam lawan politik dikriminalisasi modal kampanye masif;217;8;4.0;4.0;1.0
750;FendyRome;1073394933342466048;"DUKUNGAN INTERNASIONAL KPD JOKOWI TURUN DRASTIS

Tdk seperti 2014, dukungan internasional ke Jokowi di Pilpres 2019 sdh berkurang. Dlm kepanikannya, Jokowi &amp; para pendukungnya bnyk bertindak Ceroboh!
Fitnah sana-sini, memproduksi HOAX sebnyk2nya, merancang kecurangan Pilpres dll.";3;1;0;0;-1.0;-2.5;0.375;0.75;14;17;-34;dukungan internasional jokowi turun drastis dukungan internasional jokowi pilpres berkurang kepanikan jokowi pendukung bertindak ceroboh fitnah memproduksi isu bohong sebnyk merancang kecurangan pilpres dan lain-lain;216;8;1.0;4.0;1.0
751;denzthea5;1103273956105019392;"Mantapppp... lanjutkn.
Gerakan militan tnpa bayaran iming2 uang.
Ikhlas dan ridho mmbela agama&amp; ulama.
Hrga diri ulama sdang diinjak2 oleh orang2 yg berkpentingn politik &amp; uang.
Kta prjuangkn hrga diri &amp; martbat ulama yg lbih tinggi, dan agama sebagai pegangan.
2019 prabowo sandi https://t.co/FW2mEjELvI";11;3;0;1;1.0;8.5;0.125;0.0;12;17;-4;mantapppp lanjutkn gerakan militan tnpa bayaran iming uang ikhlas ridho mmbela agamadan ulama hrga ulama sdang diinjak berkpentingn politik uang prjuangkn hrga martbat ulama lbih agama pegangan prabowo sandi httpurl;215;8;4.0;3.0;3.0
752;DPR_RI;1130692827732594689;Tim Kunjungan Kerja Spesifik Komisi IX DPR RI yang dipimpin Anggota Komisi IX DPR RI Sumarjati Arjoso melakukan peninjauan lapangan ke Pasar Wonokromo, Surabaya, Jawa Timur terkait Pengawaan Peredaran Obat dan Makanan pada bulan Ramadan 1440 H, Selasa, 21 Mei 2019. #KunkerDPR https://t.co/LIIteanlfT;3;0;0;0;0.0;0.0;1.375;0.375;16;14;-13;tim kunjungan kerja spesifik komisi ix dpr ri dipimpin anggota komisi ix dpr ri sumarjati arjoso peninjauan lapangan pasar wonokromo surabaya jawa timur terkait pengawaan peredaran obat makanan ramadan h mei httpurl;215;8;4.0;4.0;2.0
753;hnurwahid;1060473180232409088;"Setelah sebelumnya Ijtima’ Ulama dari GNPF Ulama I rekomendasikan DR Habib Salim Segaf al Jufri, sbg alternstif 1 cawapres unt Capres Prabowo, cucu Ulama besar pendiri AlKhairaat;AsSayyid Idrus asSegaff itu, kemarin di Istambul, juga dipilih sbg Wakil Ketua Persatuan Ulama Intl. https://t.co/VNGNRZLtaQ";755;184;12;44;0.0;0.0;1.25;0.25;12;16;0;ijtima ulama gnpf ulama i rekomendasikan habib salim segaf jufri alternstif cawapres unt capres prabowo cucu ulama pendiri alkhairaat assayyid idrus assegaff istambul dipilih wakil ketua persatuan ulama intl httpurl;215;8;4.0;4.0;2.0
754;GoentoerK;1128715191099613184;"Kelakuan pendukung 01..
Kalah cerdas lapor polkisi
Kalah cerdik lapor polkisi
Kalah data lapor polkisi
Kalah jujur lapor polkisi
Kalah argumen lapor polkisi
Kalah jenius lapor polkisi
...eh bong, lu gue laporin malaikat maut baru tau rasa.
Menangkan..
#GerakanKedaulatanRakyat";4;3;0;0;-1.0;-5.0;1.5;4.25;23;26;-35;kelakuan pendukung kalah cerdas lapor polkisi kalah cerdik lapor polkisi kalah data lapor polkisi kalah jujur lapor polkisi kalah argumen lapor polkisi kalah jenius lapor polkisi bong laporin malaikat maut menangkan;215;8;4.0;4.0;1.0
755;IsmanTengku;1114548193025335296;"TERIMAKASIH PAK POLISI @DivHumas_Polri 

Paslon 02 Prabowo Subianto-Sandiaga Uno akan menggelar kampanye akbar di Stadion Utama Gelora Bung Karno (SUGBK), Senayan, Jakarta Pusat, besok.

Kampanye Akbar Prabowo-Sandiaga di GBK, Polisi Siapkan Rekayasa Lalin https://t.co/r8zvl3vnBw";15;3;1;1;0.0;0.0;0.625;0.75;11;16;-2;terimakasih polisi paslon prabowo subianto sandiaga uno menggelar kampanye akbar stadion utama gelora karno sugbk senayan jakarta pusat besok kampanye akbar prabowo sandiaga gbk polisi siapkan rekayasa lalin httpurl;215;8;4.0;4.0;2.0
756;AlvinoLulu;1099840397272989697;"Sy berkomitmen melanjutkan &amp; menuntaskan panggilan &amp; tanggungjawab sy kpd Rakyat Indonesia 
Sy optimis Indonesia maju
Sy optimis Indonesia sejahtera
Sy optimis Indonesia setara
Sy optimis Indonesia layak kerja.
Sy optimis Indonesia Maju
#17Aprilcoblosno1
#01OptimisIndonesiaMaju https://t.co/5BB8O9ukXw";4;4;0;0;1.0;6.0;1.125;0.25;15;7;-5;berkomitmen melanjutkan menuntaskan panggilan tanggungjawab rakyat indonesia optimis indonesia maju optimis indonesia sejahtera optimis indonesia setara optimis indonesia layak kerja optimis indonesia maju httpurl;213;8;3.0;4.0;3.0
757;rudihartono_mkg;1109034311540305920;"Hasil survei litbang Kompas ditanggapi positif olh Tim Kampanye Nasional (TKN), Jokowi-Ma'ruf Amin. Juru bicara TKN Meutya Hafid mengatakan, survei Kompas malah menguatkan hasil survei lain yg menunjukkan calon presiden nomor urut 01 itu bakal menang tebal.
#100PerseninNyoblos";1;0;0;0;0.0;0.0;0.625;0.125;17;26;-21;hasil survei penelitian dan pengembangan kompas ditanggapi positif olh tim kampanye nasional tkn jokowi ruf amin bicara tkn meutya hafid survei kompas menguatkan hasil survei calon presiden nomor urut menang tebal;213;8;4.0;4.0;2.0
758;idayu_wien;1124242920905646081;"@IreneViena @hendropriono @SBYudhoyono Yg tepuk tangan sgt girang dg situasi tsb: china!
Jika elit2 sibuk dg dirinya/ambisi/serakah, china akan makin leluasa:
kuras SDA RI, 
serbu pasar RI, 
lemahkan ekonomi RI, 
lemahkan fiskal RI dg utang, 
tadah BUMN yg akan digadai/dijual,
incar pulau2 &amp; Papua.

Please jgn dungu. https://t.co/OyFYnAdQI9";3;2;0;1;-1.0;-3.5;0.75;1.875;23;12;-18;tepuk tangan girang situasi tsb cina elit sibuk ambisi serakah cina leluasa kuras sda ri serbu pasar ri lemahkan ekonomi ri lemahkan fiskal ri utang tadah bumn digadai dijual incar pulau papua please dungu httpurl;213;8;4.0;4.0;1.0
759;fariji_lacak;1077363305767813120;"dr 260 jt Rkyt Indonesia, yg BENCI/DENDAM sm Jokowi hanya:
1.Teroris, ISIS, HTI, FPI, FUI, PA212.
2.Barisan Sakit Hati.
3.Akun/Media yg dibayar.
4.Ustadz/Ustadzah/Habib/Ulama Kardus.
6.Partai Allah &amp; sbagian Partai Oposisi.

Mreka hanya ngejar KEKUASAAN dg MENGHALALKAN sgala cara";7;1;0;1;-1.0;-4.5;0.5;1.375;15;18;-21;jt rkyt indonesia benci dendam jokowi teroris isis hti fpi fui pa barisan sakit hati akun media dibayar ustadz ustadzah habib ulama kardus partai allah sbagian partai oposisi ngejar kekuasaan menghalalkan sgala;210;8;3.0;4.0;1.0
760;PututEkojati;1123091597166387200;"@Dahnilanzar BPN harus segera bersikap, layangkan somasi ke kpu :

Mengutuk keras ketidak netralan POLRI, KPU dan pejabat/ASN dalam pemilu

Hentikan sementara proses penghitungan suara

Audit forensik komputer dan sistem IT KPU

Usut tuntas semua dugaan pelanggaran pemilu dan kecurangan.";102;11;6;30;-1.0;-62.0;0.5;1.875;17;3;-12;bpn bersikap layangkan somasi kpu mengutuk keras ketidak netralan polri kpu pejabat asn pemilu hentikan proses penghitungan audit forensik komputer sistem it kpu usut tuntas dugaan pelanggaran pemilu kecurangan;210;8;4.0;4.0;1.0
761;fariji_lacak;1063596974128226304;"dari berbagai Lembaga Survey yg KREDIBEL/KAPABEL/LEGAL, Jokowi-Amin 58%, Prabowo-Sandi 22%, mengambang 20%.

Kesimpulannya, yg BENCI/DENDAM sm Jokowi :
Teroris, JAD, HTI, FUI, GNPF-Ulama, PA22, Intoleran, Khilafah, Ormas Radikal, Partai Allah &amp; sbagian Oposisi.

Sdh JELAS-kan?? https://t.co/bL0SHjcT5h";2;2;1;1;-1.0;-3.0;0.375;0.375;13;21;-33;lembaga survey kredibel kapabel legal jokowi amin prabowo sandi mengambang kesimpulan benci dendam jokowi teroris jad hti fui gnpf ulama pa intoleran khilafah ormas radikal partai allah sbagian oposisi httpurl;209;8;4.0;4.0;1.0
762;NurSyahbana9;1108712236048998401;"Komitmen NAHDHATUL ULAMA untuk menjaga dan membentengi NKRI tidak diragukan lagi

NAHDLATUL ULAMA anti radikalisme dan anti terorisme

Seluruh rakyat Indonesia yang mencintai NKRI, wajib mendukung  NAHDHATUL ULAMA melawan radikalisme dan terorisme

#02vsNU
https://t.co/qHVTZlaaqO";298;178;24;43;1.0;327.0;0.125;0.25;17;12;-9;komitmen nahdhatul ulama menjaga membentengi nkri diragukan nahdlatul ulama anti radikalisme anti terorisme rakyat indonesia mencintai nkri wajib mendukung nahdhatul ulama melawan radikalisme terorisme httpurl;209;8;4.0;4.0;3.0
763;HalimTeuku;1078605486004391936;Pa Harto berhasil menutup arogansi China menguasai RI dg menutup Hub DIplomatik dg China sjk 1967. Namun China lihay ,menyusup lewat penguasaan Ekonomi Perbankan sjk 1988. Akhirnya RI berhasil di hancurkan China juga pada thn 1998 dg menjebak Rakyat RI jatuhkan Soeharto. https://t.co/pBDr6K4qr5;1;3;1;0;-1.0;-3.5;0.25;0.0;17;9;-14;pa harto berhasil menutup arogansi cina menguasai ri menutup hub diplomatik cina sjk cina lihay menyusup penguasaan ekonomi perbankan sjk ri berhasil hancurkan cina menjebak rakyat ri jatuhkan soeharto httpurl;209;8;4.0;4.0;1.0
764;PRFMnews;1099676060600258562;#DiskusiPRFM KPK menyambut baik langkah KPU yang mengumumkan tambahan 32 nama-nama caleg mantan narapidana kasus korupsi yg berlaga di Pileg 2019. KPK berharap pengumuman 32 nama tambahan caleg eks koruptor ini menjadi pertimbangan pemilih untuk menentukan pilihan. Komentar anda? https://t.co/oQPqgPpu5k;23;5;1;14;0.0;0.0;0.75;0.375;17;26;-17;kpk menyambut langkah kpu mengumumkan tambahan nama nama caleg narapidana korupsi berlaga pileg kpk berharap pengumuman nama tambahan caleg eks koruptor pertimbangan pemilih menentukan pilihan komentar httpurl;209;8;4.0;4.0;2.0
